Athlete_ID,Race_ID,Time_sec,Rank
824,10,1290.690542946349,560
825,1,2017.8248196770876,618
825,2,2577.0276533262804,971
825,3,2155.502095074905,500
825,4,2118.452747152753,308
825,5,1703.9766230183614,140
825,6,1949.1660715330106,909
825,7,1787.9888377436703,925
825,8,2259.903762674755,163
825,9,1429.5349117996868,76
825,10,1364.5231264350339,755
826,1,2194.903451255856,190
826,2,927.4017766558488,489
826,3,2067.7131404654724,177
826,4,1416.6150344036405,800
826,5,1970.725886846975,856
826,6,1485.422611717113,653
826,7,1841.8466044780794,269
826,8,1203.5145060452394,551
826,9,1677.1441593667591,348
826,10,2039.993240374219,142
827,1,1572.6630456534356,214
827,2,1376.745719166646,650
827,3,1805.6891814497571,7
827,4,1811.8379028766096,858
827,5,1470.2426726991484,389
827,6,2339.204107547251,416
827,7,2021.4133588174716,293
827,8,1714.7796119508016,334
827,9,2152.803295559312,492
827,10,2140.4305844600294,527
828,1,1607.802593219171,631
828,2,2127.1553024228006,454
828,3,1446.3471932257366,929
828,4,1697.9991972713644,848
828,5,1891.3001015681252,252
828,6,1726.8564831918814,836
828,7,1589.9877314800676,882
828,8,1863.470369981002,464
828,9,1823.2149830502165,180
828,10,1610.4957149533057,932
829,1,1729.4952511882634,715
829,2,1517.1791633440648,762
829,3,1453.7263768069845,714
829,4,2128.6536691037736,142
829,5,1743.5678904834222,406
829,6,1925.7842633730515,828
829,7,2122.2070117542853,935
829,8,1997.2816705913533,691
829,9,1696.094092902049,716
829,10,1470.3459522064977,963
830,1,1945.0197838373867,590
830,2,2156.6021946466035,189
830,3,1603.6173790399757,558
830,4,1687.2019855198735,224
830,5,1882.5613484191151,511
830,6,1429.517432015895,142
830,7,1366.0207645290832,65
830,8,1416.3009192510672,193
830,9,1370.4039716759185,715
830,10,1604.043089509028,410
831,1,2169.7339646907503,456
831,2,1978.1822025766178,989
831,3,1584.0326913831784,971
831,4,1769.3379687145748,98
831,5,1664.1016022174128,541
831,6,2191.648759912591,48
831,7,1434.269637746687,665
831,8,1358.2393449419903,485
831,9,2082.7581382372928,665
831,10,1478.6793786777446,746
832,1,1826.0229113454618,370
832,2,1507.5428593435063,245
832,3,1458.5918796934675,647
832,4,1871.6996245446257,622
832,5,1832.9611574985852,374
832,6,2225.9757373339835,274
832,7,1752.1907740214174,873
832,8,1525.715824797879,749
832,9,1977.1320426850261,132
832,10,1864.9456903461723,44
833,1,1892.6917198544493,137
833,2,2139.2019631991666,158
833,3,2125.150766973269,443
833,4,1792.746552773663,911
833,5,1756.7548223937301,829
833,6,1758.9752868488167,80
833,7,1795.6502506454844,333
833,8,2283.0411612527614,175
833,9,1741.4357336514531,219
833,10,1822.535812818526,948
834,1,1889.382937724466,995
834,2,1781.0005780473473,141
834,3,2329.795264202351,706
834,4,1930.3958392201503,110
834,5,1861.6648376557741,713
834,6,1344.382711175897,970
834,7,2312.046441106347,729
834,8,1543.2113523822807,46
834,9,1945.3588448694907,17
834,10,2101.552411310497,315
835,1,1826.6300057563365,617
835,2,1899.3987756182423,24
835,3,1708.3189259403202,844
835,4,1506.1395559133032,854
835,5,1818.0716127836201,811
835,6,2097.732988997486,709
835,7,1665.6753233227955,188
835,8,1235.7985967233722,63
835,9,1426.7162930205886,503
835,10,1683.271994111924,964
836,1,2035.194462668249,31
836,2,1737.0425914160865,121
836,3,1935.145177425456,827
836,4,1440.70574454497,496
836,5,1354.182693957091,481
836,6,1910.1566340350855,906
836,7,1511.4833166326607,86
836,8,1892.4979448218685,16
836,9,1601.242088532682,395
836,10,1886.9170345608154,979
837,1,2039.356390362609,424
837,2,1733.3927577144477,784
837,3,1564.5061102668399,324
837,4,2012.2483849112468,348
837,5,1931.1866733512297,821
837,6,1934.6210184678257,950
837,7,1649.3705929174016,666
837,8,1969.0094903496142,312
837,9,2097.623336598792,585
837,10,1788.4697220783598,581
838,1,1774.484000924535,309
838,2,2023.7620886936802,119
838,3,1618.166800197088,916
838,4,1331.5068418488381,478
838,5,2031.2996284512992,195
838,6,1806.8454941490338,187
838,7,2091.9642318402257,847
838,8,1848.6289665831775,273
838,9,1421.0866076460952,133
838,10,2020.0922357858344,994
839,1,2006.8769057928932,16
839,2,1896.789419887678,741
839,3,1934.335238339985,48
839,4,1392.081674470176,747
839,5,2099.2155141431767,469
839,6,2116.011941730171,41
839,7,1801.6381132719719,517
839,8,2094.9145958718314,657
839,9,1683.35719772493,348
839,10,1390.1800500490378,479
840,1,1650.8459672465542,749
840,2,1408.7184776961553,688
840,3,1659.7976320958805,739
840,4,1567.3830419405147,748
840,5,1847.4290749214126,158
840,6,1883.336459517813,19
840,7,1304.7961443727922,540
840,8,1852.6109630541966,935
840,9,1958.7899801831009,532
840,10,2206.8320142630973,532
841,1,1859.6687017047527,120
841,2,1938.0985170033546,97
841,3,1649.954195635581,772
841,4,1959.6067296818358,516
841,5,1067.074913445314,847
841,6,1494.9334352612664,858
841,7,1568.149880733311,611
841,8,1765.8010341481122,692
841,9,1870.3079072186947,525
841,10,1960.3129688520141,440
842,1,1432.3395833355294,93
842,2,1840.440426987061,792
842,3,1479.1320282368033,477
842,4,1731.9966668711886,726
842,5,2061.91981989963,688
842,6,1982.6953339477304,417
842,7,1644.1976067356609,500
842,8,1802.1848961151259,366
842,9,1889.9384622489492,327
842,10,1303.3081919489753,114
843,1,1328.9453700787928,143
843,2,2258.5259539719273,609
843,3,1620.193288484101,317
843,4,2170.62953272704,185
843,5,2314.710027864181,239
843,6,1827.9907927702682,805
843,7,1703.7196887810383,202
843,8,1814.3594691127669,214
843,9,1575.267990962927,75
843,10,1556.697054408754,982
844,1,2050.434988096005,590
844,2,1850.185430162357,322
844,3,1863.3748553126156,146
844,4,1977.9111821789245,54
844,5,1952.1674947613294,400
844,6,2070.5136651576886,668
844,7,1569.6778826188977,576
844,8,1585.2083923744703,449
844,9,2494.4464775328324,679
844,10,1862.1817697504093,717
845,1,1649.8034345862723,68
845,2,1773.476658854142,855
845,3,1558.088446782969,390
845,4,2337.9435402912286,536
845,5,1547.4496293017805,870
845,6,1684.8782422903591,460
845,7,1821.0861201267403,440
845,8,1065.6483349802352,888
845,9,2196.87784810066,727
845,10,1634.4974585859966,579
846,1,1524.0276466278297,149
846,2,1277.8765577831846,852
846,3,1799.8563845794483,221
846,4,1810.2431680020636,904
846,5,2301.255158833098,485
846,6,2461.4552166234453,13
846,7,2122.0099747334916,663
846,8,2060.8717555960266,86
846,9,2199.4906289903515,76
846,10,1607.4009016639995,329
847,1,1993.6794236878636,775
847,2,2011.18940303827,72
847,3,1355.469645307925,46
847,4,1935.4316299600428,1
847,5,2016.899080387297,291
847,6,2171.3214317247675,458
847,7,1840.0329837131942,792
847,8,1701.808790617686,511
847,9,2304.229714016457,525
847,10,1799.3261394728638,356
848,1,1585.5972630647784,723
848,2,1551.4749208649068,214
848,3,1366.821323252332,545
848,4,1805.7872641121828,115
848,5,2129.9649820660406,865
848,6,1771.7475645812103,24
848,7,2362.567616545017,535
848,8,1831.3542108227464,673
848,9,1464.7634973317433,413
848,10,2077.474400765563,415
849,1,1821.426249774328,774
849,2,1767.3454124792515,436
849,3,1692.33717453956,734
849,4,2009.6060128059944,708
849,5,1115.0284096154883,265
849,6,1735.9701908736226,581
849,7,1857.4368408449805,635
849,8,2020.5465695967755,102
849,9,1630.845500442042,161
849,10,1102.373953758096,233
850,1,2094.3647652220147,651
850,2,1076.8011915275576,227
850,3,1926.4080762920125,86
850,4,1495.4122877250552,291
850,5,1473.6966915806227,769
850,6,1875.5641080278567,647
850,7,1780.019691893408,567
850,8,1132.6847674173393,868
850,9,1779.5391082429346,430
850,10,1813.5678571939673,675
851,1,2302.6908881536688,107
851,2,1741.8015622300125,400
851,3,1456.6147005370215,769
851,4,2022.3297684800134,442
851,5,1741.5631136150294,274
851,6,1708.4072539444305,856
851,7,1498.5821317063635,481
851,8,1898.7750186478002,455
851,9,1700.5501835101456,439
851,10,1824.108697788909,650
852,1,1621.0800282060577,88
852,2,1809.0041527849874,658
852,3,1745.7577664738321,767
852,4,1585.6007649477024,793
852,5,1106.3438991185108,880
852,6,1620.3780563081057,862
852,7,1683.753401019093,176
852,8,1725.84851632668,740
852,9,1880.6433591546127,488
852,10,1491.5754720470486,18
853,1,1989.7748398926592,630
853,2,1427.1385241810594,794
853,3,2265.7342643784937,783
853,4,1299.141915211569,347
853,5,1962.977089492282,576
853,6,1257.7231052455627,199
853,7,1790.1342902391618,231
853,8,1663.177718186511,301
853,9,1876.105066289429,653
853,10,1405.575341906873,474
854,1,2319.5275149541053,902
854,2,1293.6885412722554,651
854,3,2032.1631520328467,835
854,4,2052.312383088486,876
854,5,1952.899862700007,970
854,6,2093.274644032857,458
854,7,1840.182564885604,333
854,8,1616.4920634894604,10
854,9,1804.7382903172117,494
854,10,1637.295007916906,510
855,1,1616.6434493249142,418
855,2,1550.2831665091671,874
855,3,2143.399495274622,200
855,4,1769.5949068848565,160
855,5,1687.221526358593,277
855,6,1878.3553623838886,111
855,7,1517.0271712068666,971
855,8,1522.3634255702827,770
855,9,1607.666503754169,91
855,10,2297.660908336599,392
856,1,1902.8868802365919,847
856,2,1605.892259910403,170
856,3,2405.3327439525196,897
856,4,1813.172490563147,785
856,5,1354.960214368275,118
856,6,1984.4492903033067,365
856,7,2182.219075054845,77
856,8,1034.237954393775,848
856,9,1228.3750595952372,941
856,10,1780.6882151957823,403
857,1,2215.461328138213,889
857,2,1918.9883817664372,479
857,3,1887.994855446142,831
857,4,1661.8273300577237,640
857,5,1805.3496763589274,208
857,6,1811.2700576121756,315
857,7,1862.22617548843,804
857,8,1247.3906468282794,224
857,9,1823.3657180942025,745
857,10,2263.2277990572134,977
858,1,1562.115749104171,125
858,2,2340.911358868306,146
858,3,1878.792596361507,383
858,4,1364.9950931497401,277
858,5,1742.7042574566085,790
858,6,1686.8960151039628,111
858,7,1600.9985029463094,158
858,8,1387.4551823879092,728
858,9,2439.6557000419134,68
858,10,2000.6820956387305,434
859,1,1401.1922823197808,443
859,2,1714.6469086982333,164
859,3,2191.276559947789,853
859,4,1669.2249199639416,195
859,5,1492.6421569274075,651
859,6,1837.5204342781456,884
859,7,2563.8163607828374,906
859,8,2313.69140623128,31
859,9,1615.693617214348,788
859,10,1559.5710373655083,381
860,1,1448.6308989084127,521
860,2,2319.0347620113557,71
860,3,1946.0662332333086,340
860,4,1789.074112977315,888
860,5,1121.3759109366374,43
860,6,2199.5425738623717,864
860,7,1160.145590040653,232
860,8,2108.167330726354,212
860,9,2215.4108109008343,801
860,10,1677.3690356682775,463
861,1,1617.576406334356,261
861,2,2302.273239864915,500
861,3,1499.7020743672374,355
861,4,1681.3481309612368,934
861,5,1277.7214259788768,605
861,6,2035.7112168790077,181
861,7,1815.7368801610207,655
861,8,1843.0305411016097,315
861,9,1831.7617780623748,868
861,10,2010.866649040747,559
862,1,2451.7516767523657,645
862,2,1795.6772523996067,394
862,3,1745.577007822934,153
862,4,1930.1011597134357,926
862,5,1845.071390939218,478
862,6,1719.41361460393,275
862,7,1286.602134477245,214
862,8,1352.9394645655404,79
862,9,1766.7424264136284,664
862,10,1851.9536494603544,198
863,1,1485.4162204676466,228
863,2,1911.631268923815,951
863,3,1633.1676937070592,162
863,4,1537.3223367968737,863
863,5,1389.5208720913033,801
863,6,1316.7010703853625,186
863,7,1865.3840603880246,917
863,8,1686.979614175224,830
863,9,1936.592925614555,440
863,10,1794.3545844323478,257
864,1,1446.931336001189,577
864,2,2286.8238461971246,947
864,3,1663.4032068097958,804
864,4,1983.32137625005,797
864,5,2106.915112041043,976
864,6,1660.3338033938903,400
864,7,1186.746329071395,186
864,8,1992.2677665463268,48
864,9,1429.6632650622337,225
864,10,1427.9111067441993,144
865,1,1849.9442234147161,874
865,2,1388.5962453396473,465
865,3,2101.7673095307437,601
865,4,1533.2834054833506,673
865,5,1397.0000693164002,412
865,6,1281.1168792274532,519
865,7,1461.9573079177399,804
865,8,2238.4278355731644,223
865,9,1810.9983085174306,652
865,10,1686.3915592593444,681
866,1,1526.5040588067975,537
866,2,1428.7594733701071,977
866,3,1200.9087343288102,137
866,4,1683.613555994779,835
866,5,1787.1914314160003,349
866,6,1709.095122248447,876
866,7,1424.4188404760696,675
866,8,1427.0434075603075,471
866,9,1783.5350468411004,760
866,10,1784.0054460792205,943
867,1,2170.782960668431,947
867,2,1193.9830756430324,147
867,3,2466.1441864563567,428
867,4,1747.5415092969956,664
867,5,2203.5351520835366,97
867,6,1619.430851720216,108
867,7,1749.866661630397,878
867,8,2010.657873494889,335
867,9,1755.0365899433496,238
867,10,2133.6877349675183,691
868,1,1428.6900556078754,466
868,2,1683.396481963908,744
868,3,1757.9051315858521,207
868,4,2405.341934637909,912
868,5,2091.416966828263,997
868,6,1933.021706262666,835
868,7,2008.9225973696227,929
868,8,1495.0815067058068,284
868,9,1863.4612335875133,9
868,10,1925.7676946253073,715
869,1,2234.4738046109733,465
869,2,1383.3482320843755,696
869,3,1545.6949073245694,786
869,4,1670.777952373844,175
869,5,1511.768995297893,74
869,6,1568.8939872805204,96
869,7,1780.9228544299337,155
869,8,2248.3894695150816,183
869,9,1799.1814659825184,174
869,10,1490.3657613588716,330
870,1,1437.707908978577,186
870,2,2006.699756808771,903
870,3,1717.8764512661535,678
870,4,1890.501978371951,27
870,5,1538.8238019489247,202
870,6,1700.0881181258617,21
870,7,1687.5007054507744,472
870,8,1813.115235444925,339
870,9,1688.766220587474,6
870,10,1762.8548720449785,377
871,1,1692.7257075155417,230
871,2,1535.8745964073842,723
871,3,1529.7207165451896,807
871,4,2425.5373383831097,628
871,5,1471.4418203749085,428
871,6,1916.4101065031375,728
871,7,1993.0501609791565,910
871,8,1876.8321735212153,593
871,9,1317.7885289000599,251
871,10,1412.4530264294883,796
872,1,2370.872689859689,750
872,2,1713.5049390779543,678
872,3,1500.786788775274,681
872,4,2484.7027014679697,866
872,5,1220.2883737512575,330
872,6,1701.060522886248,852
872,7,2075.19323954124,266
872,8,1213.5443762606565,168
872,9,1800.1618087886636,774
872,10,1890.8886922496192,423
873,1,2132.8140501049324,345
873,2,1779.169779456201,735
873,3,1954.0564107764205,796
873,4,2376.667368080836,936
873,5,1659.66076080716,23
873,6,2139.8106519648336,953
873,7,1935.9118969716178,695
873,8,2121.9354080398125,863
873,9,2210.0428400160845,375
873,10,2021.1543920095726,677
874,1,1602.4579214216233,438
874,2,1852.1770535925457,881
874,3,1860.2519216082314,348
874,4,1693.3757087614358,476
874,5,1407.0804076897102,249
874,6,1944.4522892973916,631
874,7,2088.528054460605,106
874,8,2088.9763129767116,191
874,9,2189.500346932625,457
874,10,1473.7565495662896,781
875,1,1868.7956750364067,574
875,2,1396.2752687851291,119
875,3,1387.1062139102141,893
875,4,1745.7899723951334,255
875,5,1448.6261570888043,607
875,6,2374.7251694089646,849
875,7,2081.888654078319,369
875,8,1865.2410184175328,605
875,9,1432.2426844625609,23
875,10,2002.250472177425,574
876,1,1925.8614880278221,600
876,2,1898.3459753588165,601
876,3,2200.0200702998172,268
876,4,1388.5759913337206,907
876,5,1885.2560334907935,714
876,6,2379.694792962987,217
876,7,1624.0964867222258,107
876,8,2063.629488497986,9
876,9,1973.8126948698682,309
876,10,2064.3957235442604,850
877,1,1824.295148422349,821
877,2,1833.865198470163,412
877,3,1353.9797896604618,124
877,4,1592.28157873135,86
877,5,1734.242536584353,715
877,6,2235.0125115094966,130
877,7,1657.9063551378388,389
877,8,1680.9132587419856,576
877,9,2101.046450107298,622
877,10,1475.4793638636588,46
878,1,2428.3997773902747,385
878,2,1758.058764721021,669
878,3,1836.3744501574406,703
878,4,1878.6954412447178,450
878,5,1601.8383165563255,183
878,6,1645.988836423599,397
878,7,2236.6981209428664,555
878,8,1684.2453321813286,733
878,9,2109.931801682952,391
878,10,1534.7491794918094,44
879,1,1607.7362590855878,482
879,2,1506.755661064432,263
879,3,1591.3437854680662,558
879,4,1543.3959012782198,394
879,5,1193.699303737127,347
879,6,1850.9834133154447,462
879,7,2116.611287358706,111
879,8,1760.348918648745,488
879,9,1735.329616974315,162
879,10,1880.4500849465921,344
880,1,1450.182564426499,777
880,2,2520.954577709153,924
880,3,1996.8348605580813,810
880,4,2030.7645831687148,809
880,5,1409.0070949175952,89
880,6,1664.5121733881613,333
880,7,1700.3181896249735,725
880,8,1616.2347292937814,354
880,9,1529.6535145983137,983
880,10,1728.0740025707578,44
881,1,2137.930115023809,761
881,2,2280.5977963840237,495
881,3,1565.0901604203284,336
881,4,1897.6817044330267,747
881,5,1566.4238859564866,734
881,6,1993.2194768871668,947
881,7,1826.3110493172994,141
881,8,1930.386722574583,944
881,9,1548.4027087438246,952
881,10,1595.7273512592915,434
882,1,2139.048655757749,423
882,2,2148.218185295248,917
882,3,2077.4740482975512,614
882,4,2183.1968294035346,169
882,5,1131.3959446723939,455
882,6,2368.626302036159,714
882,7,2127.957656936889,604
882,8,1051.5309257279416,804
882,9,1794.540885740517,739
882,10,2038.4757582788204,933
883,1,2340.676098845284,378
883,2,1738.8304728500384,877
883,3,1790.7777979917662,813
883,4,2506.7580601944255,316
883,5,1379.8210889231414,863
883,6,1782.0220507187926,732
883,7,2017.250486507708,723
883,8,1398.6002527258718,810
883,9,2059.184801100732,796
883,10,1738.288499783943,496
884,1,1470.7975728528543,959
884,2,1981.815050179717,445
884,3,2501.6317593143485,729
884,4,2168.6381636731544,210
884,5,1395.9972831789978,281
884,6,2048.0530582478536,867
884,7,1672.7780672957458,238
884,8,1942.5920622089207,891
884,9,1644.5320487678512,824
884,10,2142.8482735249386,173
885,1,2024.1224868955696,568
885,2,1320.5370272329517,786
885,3,2115.2892165499097,671
885,4,1755.5824163283535,798
885,5,1904.0459830263542,199
885,6,1497.329283658136,571
885,7,1752.5469523177867,393
885,8,1991.2376979314931,566
885,9,1914.9807763584995,613
885,10,2442.4035113624923,920
886,1,2003.4982187350884,152
886,2,1675.7709596978482,976
886,3,2035.1330716965035,176
886,4,2033.571869183355,525
886,5,1888.4492067629083,505
886,6,1741.2825062748352,849
886,7,1898.70856374824,582
886,8,2390.4733365485317,746
886,9,1851.9592928126242,536
886,10,1252.3154464306062,274
887,1,2059.8063194953806,745
887,2,2242.3893382545366,277
887,3,1595.1194681054442,225
887,4,1691.6738509839392,570
887,5,1224.4097727417789,531
887,6,1322.5505537917973,854
887,7,2168.5716246185993,197
887,8,2460.672982011874,948
887,9,1592.3558848871783,674
887,10,2187.054191633581,299
888,1,1591.2571168121503,409
888,2,1752.2014267471948,383
888,3,1790.9952803856293,209
888,4,1604.4301218374871,259
888,5,1401.7477528387708,282
888,6,1649.6468589140895,394
888,7,1835.7229704673828,79
888,8,1092.3963573958977,869
888,9,2058.205626410589,95
888,10,1550.1410174536395,770
889,1,1225.7439981777586,842
889,2,1371.658041274688,734
889,3,1872.3129833586336,782
889,4,1981.1751124450125,671
889,5,1985.2221275603986,276
889,6,2166.847411696831,227
889,7,2185.224082962686,392
889,8,1748.9482405797648,579
889,9,2095.6626522229094,183
889,10,1765.1392079223665,310
890,1,2044.3811949931903,913
890,2,1703.7437005733934,816
890,3,1985.7742003749063,910
890,4,1893.1881763071494,11
890,5,2171.9807716904284,640
890,6,2038.528520918714,148
890,7,1824.6190246522217,346
890,8,1762.219969956145,609
890,9,1942.6111301560754,471
890,10,1875.6361504958204,201
891,1,1731.2145521735736,839
891,2,1697.534000395111,150
891,3,1805.7990583823307,464
891,4,2008.993417390156,240
891,5,2218.3594505888327,283
891,6,2029.5918437734872,335
891,7,1518.705958978004,336
891,8,2155.7003519176196,666
891,9,1962.3311913870052,258
891,10,1695.5871100846302,991
892,1,1893.1246933759694,889
892,2,1754.0154961899327,96
892,3,1961.820447051664,514
892,4,1405.7618813777112,991
892,5,1484.3044128031456,148
892,6,2042.6127389056614,285
892,7,2146.289624112976,262
892,8,1928.6098467040358,574
892,9,1639.6404725932246,600
892,10,1523.2915692664728,844
893,1,1545.5409385786413,80
893,2,2179.975284759814,836
893,3,1886.5257224727102,447
893,4,1952.489719844942,18
893,5,2027.374553444275,746
893,6,1734.7716162671395,979
893,7,1634.9224852045,856
893,8,1441.6777446428878,486
893,9,1947.2470212437863,216
893,10,1947.7077374927972,420
894,1,1594.8571382582545,228
894,2,1968.0817979966673,237
894,3,1798.265814759318,469
894,4,2139.8007759990132,680
894,5,2001.8065573825982,415
894,6,1897.1917257224723,219
894,7,1728.8473843232493,815
894,8,1152.007671965523,411
894,9,2493.322902247543,637
894,10,1551.1349415293646,375
895,1,2556.30918780859,481
895,2,2209.2856361241384,386
895,3,1348.852677300078,287
895,4,1635.8671471250086,836
895,5,1939.4576229267554,691
895,6,1744.5618765022257,298
895,7,2215.6037519403794,625
895,8,1714.6723541659585,340
895,9,1617.3251611485139,224
895,10,1802.3721134321845,262
896,1,1429.266475010851,54
896,2,1754.2046996514073,346
896,3,1554.831723281347,436
896,4,1268.7220326183726,282
896,5,2183.997069036227,852
896,6,1362.488267057571,721
896,7,1651.7792126857166,449
896,8,2172.305936574829,635
896,9,1522.2837463592066,269
896,10,1406.5802311469918,861
897,1,1488.1569715133753,545
897,2,1729.1313919193096,285
897,3,2029.7118313391554,792
897,4,1218.6506041321295,654
897,5,2314.3804750602576,565
897,6,1770.2867120620913,600
897,7,1495.0216614351777,188
897,8,1741.2288287041056,888
897,9,1502.6907437619889,874
897,10,1702.671687434144,794
898,1,2220.0897206069303,468
898,2,1365.0607173173892,826
898,3,1394.063700598763,988
898,4,2001.8133781225931,289
898,5,1785.2906418555606,885
898,6,1975.8411580396087,500
898,7,2082.1486284729085,668
898,8,1265.17536482492,899
898,9,1784.582946600923,376
898,10,1669.01213052404,61
899,1,2242.8755324548492,293
899,2,2241.293912734378,557
899,3,1596.4335918985703,941
899,4,1306.2973859478798,575
899,5,1485.0692492168398,409
899,6,1497.4094608942835,266
899,7,1790.6673639658222,516
899,8,1780.0590805885972,362
899,9,2129.3689610199976,226
899,10,1201.6837275176476,371
900,1,2057.268804600545,277
900,2,2131.396521112394,333
900,3,1700.0368036155232,114
900,4,1622.190302708913,38
900,5,1671.5272727616448,924
900,6,1588.3034152741134,121
900,7,1628.5192570070953,930
900,8,2301.819094888008,606
900,9,1709.6605122666165,428
900,10,1358.2781013072026,215
901,1,1532.930481852281,752
901,2,1467.9128203257444,827
901,3,1941.6387021486235,666
901,4,1358.9137868993562,528
901,5,1772.6005982810605,554
901,6,1668.8776851661664,549
901,7,1495.8412697820413,150
901,8,1444.8175378118501,518
901,9,2115.9239440776346,913
901,10,1904.0716918209603,293
902,1,1930.469379344817,598
902,2,2276.068753076496,703
902,3,2016.599952534248,957
902,4,1519.69035003721,398
902,5,1561.5403841862155,341
902,6,1811.5231938614518,498
902,7,1882.1403568294927,129
902,8,1553.6904180156992,835
902,9,1888.5371508908522,740
902,10,1937.544187140415,689
903,1,1871.4821000960123,31
903,2,2327.749741641065,885
903,3,1612.4611866526302,862
903,4,2115.827465989087,737
903,5,2281.1494265584247,375
903,6,2100.148990947168,701
903,7,1110.3725145731446,921
903,8,1464.1169567417192,573
903,9,1921.4129605769165,77
903,10,2130.683132490503,511
904,1,2226.5865021391337,646
904,2,1223.4691570513737,729
904,3,2191.4835952148906,759
904,4,2174.827257539065,806
904,5,1648.6879134115918,408
904,6,1591.5345579034872,54
904,7,2111.6026539289373,304
904,8,1740.207758319894,305
904,9,1333.8271426267904,231
904,10,1523.8931473586888,802
905,1,1861.1560226176662,452
905,2,1454.8650640103897,142
905,3,2061.6996328210103,523
905,4,1477.9693518501804,660
905,5,1622.6042080809539,210
905,6,2133.206438880007,513
905,7,1667.4897882807168,712
905,8,2142.7351612430148,234
905,9,1779.483071522674,553
905,10,1948.1358002099178,441
906,1,1979.830703932325,799
906,2,1853.2002726504882,663
906,3,1325.0632701842924,719
906,4,2101.4404502703414,147
906,5,1863.9197306103983,651
906,6,1580.2038748597724,172
906,7,2015.326841921066,376
906,8,1192.4437198163366,806
906,9,2057.8185613016635,420
906,10,1745.44468664399,905
907,1,1576.0081315028322,914
907,2,1667.3497003973523,733
907,3,2044.5362056358433,892
907,4,2255.8351603706615,554
907,5,1873.9251519367851,758
907,6,1863.6681586825873,523
907,7,2162.5296429136365,953
907,8,1489.6049329967673,365
907,9,1568.207926892336,899
907,10,1658.5195939448297,144
908,1,2226.6670748035153,286
908,2,2384.640469575176,424
908,3,1433.881760530775,511
908,4,1877.2760082397017,30
908,5,2226.9794763196983,475
908,6,1759.9829033665133,563
908,7,1700.0322037912792,55
908,8,1465.47455787741,931
908,9,1744.8034019691108,87
908,10,1951.6616630709625,409
909,1,1989.8455908327298,113
909,2,1647.0630813120792,735
909,3,1613.5217864487947,184
909,4,1400.034883814701,703
909,5,2098.6873026767316,54
909,6,1821.6220176409363,257
909,7,1762.6630110856734,906
909,8,2060.147066730056,663
909,9,1009.2483091460382,487
909,10,1533.1889201325444,842
910,1,1391.9929271068218,96
910,2,1736.1420351730899,707
910,3,1792.605279196901,806
910,4,1961.301035460569,666
910,5,2006.3291545685306,288
910,6,2098.590870158767,523
910,7,2394.4804207954053,82
910,8,2323.2629467776183,524
910,9,1362.8102137248507,51
910,10,2412.103979671947,261
911,1,1783.5745332357678,568
911,2,1771.2518757725084,217
911,3,2482.228070742972,864
911,4,2082.110906586989,556
911,5,1406.5938324240342,585
911,6,1241.5369415515058,779
911,7,1892.0090826089513,314
911,8,1795.5167761736777,730
911,9,1668.0865318691003,277
911,10,1843.8837131434059,72
912,1,1370.0878786146436,954
912,2,2457.4914765164963,17
912,3,1846.9266061262003,692
912,4,1754.8656761245545,634
912,5,1277.7898180858992,201
912,6,1680.278838227072,52
912,7,1456.0184410963432,264
912,8,2136.647655124532,906
912,9,2148.0247537195837,555
912,10,2208.528274002067,125
913,1,2345.08374756176,331
913,2,1896.912487136214,577
913,3,2099.2595309590693,768
913,4,1259.1060357551219,391
913,5,1623.2261410319848,628
913,6,1692.04037586607,377
913,7,1919.4788590000467,42
913,8,1449.7766839102273,947
913,9,1643.2797853937122,553
913,10,1381.7907594875996,853
914,1,1321.2313726157372,235
914,2,1884.9965159382846,608
914,3,1511.979496554879,550
914,4,1878.5503836315356,478
914,5,1827.637983700771,632
914,6,1862.8768536753946,838
914,7,1422.093539802994,536
914,8,1888.2147905157224,342
914,9,1915.4923126301962,730
914,10,1759.857967165505,211
915,1,2015.9591873850425,604
915,2,1785.9584773839092,2
915,3,1829.5846628607355,550
915,4,1926.8576975957142,871
915,5,1637.0298631855082,252
915,6,2055.2661686274423,287
915,7,2080.1037814934934,924
915,8,2215.8324707495367,133
915,9,1852.5143049806554,293
915,10,1659.5546327892844,360
916,1,1790.345805394423,15
916,2,1837.1204877089265,273
916,3,1667.8654960046956,634
916,4,2055.485690619813,412
916,5,1359.6828596014784,721
916,6,1303.6411940837954,965
916,7,2220.472143201454,903
916,8,1498.3254338743693,857
916,9,1443.3130983545284,841
916,10,1454.3580207779448,723
917,1,2110.0310672661935,672
917,2,1368.7820309667718,244
917,3,2123.1127632966277,826
917,4,2295.570637454436,598
917,5,2105.5489505174373,179
917,6,1200.6023765309446,616
917,7,1830.146413927926,802
917,8,1834.8266004935292,312
917,9,2016.9334835545635,319
917,10,1833.5362709631834,230
918,1,1702.3482396577194,901
918,2,1856.740926123922,203
918,3,1840.4427780366664,734
918,4,2100.309287407672,104
918,5,1879.8379618402378,581
918,6,1951.1190268393643,870
918,7,1948.9144939586536,561
918,8,1476.1578241276363,250
918,9,1683.208313773929,201
918,10,1830.8419153378277,454
919,1,1495.5250287602748,933
919,2,1620.2091634128824,864
919,3,1657.204942702433,209
919,4,2003.9783509605954,644
919,5,1884.4750215257502,107
919,6,1745.4419802629513,265
919,7,1509.3675784772972,370
919,8,2336.909696878915,637
